Collection ID,Image Link,Phylum (门),Order (目),Family (科),Genus (属),Scientific Name,Chinese Name,Identified By,Date Identified,Collector,Collection Number,Collection Date,Collection Location,Altitude,Habitat,Phenology
e96f676b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834032,维管植物门,菊目,菊科,千里光属,Senecio graciliflorus DC.,纤花千里光,陈艺林,20090206.0,钟补求,5954,19530727.0,中国 西藏自治区,,林边草原中,有花无果
e96f6651,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834033,维管植物门,菊目,菊科,千里光属,Senecio graciliflorus DC.,纤花千里光,陈艺林,20090206.0,Chen Yi-lin & C. Grey wilson,8513,19850907.0,中国 四川省,1900,洗象池附近路边草丛中,有花无果
e96f5eaa,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834048,维管植物门,菊目,菊科,牛蒡属,Arctium lappa Linn.,牛蒡,陈艺林,20090209.0,"Zhu, Chen, Xu,Wang",1818,19990904.0,中国 陕西省,600,,无花无果
e96f66e1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834034,维管植物门,菊目,菊科,千里光属,Senecio graciliflorus DC.,纤花千里光,陈艺林,20090206.0,"杨亲二,孔宏智",98-478,19980928.0,中国 云南省,3800,草地,有花无果
e96f5d96,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834049,维管植物门,菊目,菊科,牛蒡属,Arctium lappa Linn.,牛蒡,陈艺林,20090209.0,许仁鑫,0022,20020713.0,中国 安徽省,910,山地村落边,无花无果
e96f5f34,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834046,维管植物门,菊目,菊科,牛蒡属,Arctium lappa Linn.,牛蒡,陈艺林,20090209.0,,A2-57,,中国 陕西省,,,有花无果
e96f4d38,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834079,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20080209.0,S.Y.Hu & Paul P.H.But,23833,20010412.0,中国 香港,,,有花无果
e96f49f6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834086,维管植物门,菊目,菊科,牛膝菊属,Galinsoga parviflora Cav.,牛膝菊,陈艺林,20090205.0,"冯正波,邵慧敏",20070033,20070403.0,中国 四川省,750.0,林下草丛中,有花无果
e96f4dc4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834080,维管植物门,菊目,菊科,天名精属,Carpesium triste Maxim.,暗花金挖耳,陈艺林,20090205.0,孙学刚等,06236,20060804.0,中国 甘肃省,2454.0,,有花无果
e96f521a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834071,维管植物门,菊目,菊科,鬼针草属,Bidens pilosa Linn.,鬼针草,陈艺林,20080206.0,植物资源考察队,D1182,19840916.0,中国 河南省,4.0,路旁,有花无果
e96f5108,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834072,维管植物门,菊目,菊科,鬼针草属,Bidens pilosa Linn.,鬼针草,陈艺林,20080206.0,植物资源考察队,D1182,19840916.0,中国 河南省,,路旁,有花无果
e96f4b9c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834084,维管植物门,菊目,菊科,金鸡菊属,Coreopsis tinctoria Nutt.,两色金鸡菊,陈艺林,20090206.0,刘正宇,17349,19960605.0,中国 重庆市,630.0,地旁,有花无果
e96f4e4e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834078,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20080209.0,刘正宇,17464,19960610.0,中国 重庆市,1400.0,路旁,有花无果
e96f4857,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834089,维管植物门,菊目,菊科,牛膝菊属,Galinsoga parviflora Cav.,牛膝菊,陈艺林,20090206.0,"Zhu, Chen, Xu,Wang",1959,19990923.0,中国 陕西省,1500.0,,有花无果
e96f4b13,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834083,维管植物门,菊目,菊科,金鸡菊属,Coreopsis tinctoria Nutt.,两色金鸡菊,陈艺林,20090206.0,刘正宇,17349,19960605.0,中国 重庆市,630.0,地旁,有花无果
e96f4c24,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834082,维管植物门,菊目,菊科,金鸡菊属,Coreopsis tinctoria Nutt.,两色金鸡菊,陈艺林,20090206.0,刘正宇,17349,19960605.0,中国 重庆市,630.0,地旁,有花无果
e96f5076,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834074,维管植物门,菊目,菊科,川木香属,Dolomiaea souliei (Franch.) C.Shih,川木香,陈又生,20090629.0,Tang et xia,0428,19820718.0,中国 四川省,4000.0,高山草甸,有花有果
e96f4cad,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834081,维管植物门,菊目,菊科,野茼蒿属,Crassocephalum crepidioides S.Moore,,陈艺林,20090206.0,任再金,3562,19920916.0,中国 贵州省,500.0,路边,有花无果
e96f4f60,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834077,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20080209.0,刘正宇,17464,19960610.0,中国 重庆市,1400.0,路旁,有花无果
e96f5330,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834069,维管植物门,菊目,菊科,橐吾属,Ligularia hookeri (C.B.Clarke) Hand.-Mazz.,细茎橐吾,陈艺林,20090206.0,张超,20071056,20070630.0,中国 四川省,3200.0,路边河边井缘草地,有花无果
e96f5825,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834059,维管植物门,菊目,菊科,藿香蓟属,Ageratum conyzoides Linn.,藿香蓟,陈艺林,20080205.0,刘正宇,14036,19930814.0,中国 重庆市,720.0,山地路旁,无花无果
e96f54d2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834066,维管植物门,菊目,菊科,紫菀属,Aster smithianus Hand.-Mazz.,甘川紫菀,陈艺林,20080205.0,孙学刚等,06476,20060809.0,中国 甘肃省,1989.0,,无花无果
e96f52a6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834070,维管植物门,菊目,菊科,鬼针草属,Bidens tripartita Linn.,狼杷草,陈艺林,20080206.0,段林东,20030570,20031004.0,中国 湖南省,450.0,丘陵灌丛黄壤,有花无果
e96f579a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834061,维管植物门,菊目,菊科,藿香蓟属,Ageratum conyzoides Linn.,藿香蓟,陈艺林,20080205.0,刘正宇,14036,19930814.0,中国 重庆市,720.0,山地路旁,无花无果
e96f5192,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834073,维管植物门,菊目,菊科,川木香属,Dolomiaea souliei (Franch.) C.Shih,川木香,陈又生,20130401.0,四川植被调查组,1739,19730530.0,中国 四川省,4000.0,高山荒坡上,有花无果
e96f48e2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834087,维管植物门,菊目,菊科,牛膝菊属,Galinsoga parviflora Cav.,牛膝菊,陈艺林,20090205.0,刘正宇,17149,19960525.0,中国 重庆市,630.0,地旁,有花无果
e96f5447,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834068,维管植物门,菊目,菊科,紫菀属,Aster ageratoides Turcz. var. lasiocladus (Hayata) Hand.-Mazz.,毛枝三脉紫菀,陈艺林,20080205.0,任再金,人3618,19921019.0,中国 贵州省,1250.0,林边空地,无花无果
e96f496b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834088,维管植物门,菊目,菊科,火绒草属,Leontopodium leontopodioides Beauverd,火绒草,陈艺林,20090205.0,老铁山采集队,111,20080501.0,中国 辽宁省,,山顶灌草丛中,有花无果
e96f53bb,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834067,维管植物门,菊目,菊科,紫菀属,Aster farreri W.W.Smith & J.F.Jeffrey,狭苞紫菀,陈艺林,20080205.0,孙学刚等,06407,20060805.0,中国 甘肃省,2850.0,,无花无果
e96f4fe8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834075,维管植物门,菊目,菊科,红花属,Carthamus tinctorius Linn.,,陈艺林,20080209.0,周沛椿,03016,19590511.0,中国 广西壮族自治区,,栽培,有花无果
e96f4ed7,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834076,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20080209.0,刘正宇,17464,19960610.0,中国 重庆市,1400.0,路旁,有花无果
e96f390c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834117,维管植物门,菊目,菊科,蟹甲草属,Parasenecio hastatus (Linn.) H.Koyama,山尖子,陈艺林,20090206.0,内大85-1,112,19870707.0,中国 内蒙古自治区,,,有花无果
e96f37f4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834120,维管植物门,菊目,菊科,蟹甲草属,Parasenecio roborowskii (Maxim.) Y.L.Chen,蛛毛蟹甲草,陈艺林,20090206.0,孙学刚等,6539,20060810.0,中国 甘肃省,2790.0,,有花无果
e96f3c57,,维管植物门,菊目,菊科,蓟属,Cirsium eriophoroides Petrak,贡山蓟,陈艺林,20090209.0,"倪志诚,次多,次旦",3029,19820819.0,中国 西藏自治区,4000.0,高山灌丛草甸,有花无果
e96f425f,,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090209.0,关克俭,957,19570617.0,中国 新疆维吾尔自治区,36.0,沙坡,有花无果
e96f414a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834101,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090209.0,王庆瑞等,3505,19650819.0,中国 新疆维吾尔自治区,1550.0,田地田边,有花无果
e96f387e,,维管植物门,菊目,菊科,蟹甲草属,Parasenecio roborowskii (Maxim.) Y.L.Chen,蛛毛蟹甲草,陈艺林,20090206.0,朱大海,4035,20070626.0,中国 四川省,2000.0,山谷林下,有花无果
e96f3b3d,,维管植物门,菊目,菊科,蓟属,Cirsium eriophoroides Petrak,贡山蓟,陈艺林,20090209.0,"倪志诚,次多,次旦",3021,19820819.0,中国 西藏自治区,4000.0,高山草甸中,有花无果
e96f448c,,维管植物门,菊目,菊科,飞廉属,Carduus acanthoides Urv.,节毛飞廉,陈艺林,20090209.0,谭策铭,9605145,19960522.0,中国 江西省,25.0,滨湖草堤旁,有花无果
e96f42e9,,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090209.0,青藏队,1165,19870824.0,中国 新疆维吾尔自治区,3650.0,河边,有花无果
e96f43fe,,维管植物门,菊目,菊科,飞廉属,Carduus acanthoides Urv.,节毛飞廉,陈艺林,20090209.0,刘正宇,18346,19950803.0,中国 重庆市,630.0,山坡,有花无果
e96f4373,,维管植物门,菊目,菊科,飞廉属,Carduus acanthoides Urv.,节毛飞廉,陈艺林,20090209.0,鄂植考队,25055,19770813.0,中国 湖北省,1300.0,山坡荒地草丛中,有花无果
e96f451d,,维管植物门,菊目,菊科,苓菊属,Jurinea mongolica Maxim.,蒙疆苓菊,陈艺林,20090209.0,刘媖心,180,19630600.0,中国 宁夏回族自治区,,,有花无果
e96f45a6,,维管植物门,菊目,菊科,猬菊属,Olgaea tangutica Iljin,刺疙瘩,陈艺林,20090209.0,邢吉庆,22544,19790613.0,中国 陕西省,450.0,窑洞背荒地,有花无果
e96f2fcf,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834135,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,叶居新,248,19600720.0,中国 吉林省,3.0,湿草地,有花无果
e96f316d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834132,维管植物门,菊目,菊科,猬菊属,Olgaea tangutica Iljin,刺疙瘩,陈艺林,20090209.0,何廷农,822,19890716.0,中国 青海省,1900.0,农田中,有花有果
e96f27aa,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834149,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,阮江,4-0017,20030706.0,中国 贵州省,1000.0,山坡草丛,有花有果
e96f2a64,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834145,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,"刘,曾",1543,19840629.0,中国 山西省,1670.0,阳山坡,有花无果
e96f2da0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834139,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,叶居新,312,19600801.0,中国 吉林省,,草地,有花无果
e96f2951,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834146,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,郭成勇,1509065-1,20040815.0,中国 山东省,300.0,山坡荒草地,无花有果
e96f2eb7,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834136,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081200.0,刘慎谔等,281,19550818.0,中国 辽宁省,,,有花无果
e96f29da,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834144,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,叶国栋,2418,19830811.0,中国 福建省,50.0,山坡路旁,有花无果
e96f30e3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834131,维管植物门,菊目,菊科,黄缨菊属,Xanthopappus subacaulis C.Winkl.,黄缨菊,陈艺林,20090206.0,孙学刚等,06258,20060804.0,中国 甘肃省,,,有花有果
e96f2aee,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834143,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,,725,19630809.0,中国 内蒙古自治区,,,有花无果
e96f2d15,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834138,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,叶居新,219,19600717.0,中国 吉林省,,湿地,有花无果
e96f2839,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834147,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,郭成勇,1506084-16,20040816.0,中国 山东省,300.0,山坡荒草地,无花有果
e96f3059,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834133,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081200.0,"丁,岳",0628,19540928.0,中国 安徽省,,山坡草丛边,有花无果
e96f3431,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834126,维管植物门,菊目,菊科,金光菊属,Rudbeckia laciniata Linn.,金光菊,陈艺林,20090206.0,刘正宇,14376,19930923.0,中国 重庆市,650.0,栽培,有花无果
e96f2b77,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834141,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,叶居新,219,19600717.0,中国 吉林省,,湿地,有花无果
e96f3312,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834127,维管植物门,菊目,菊科,金光菊属,Rudbeckia laciniata Linn.,金光菊,陈艺林,20090206.0,刘正宇,14376,19930923.0,中国 重庆市,650.0,栽培,有花无果
e96f2e2d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834137,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,"刘鑫源,赵褔",21179,19600822.0,中国 山西省,1590.0,路旁草地阳处,有花无果
e96f28c8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834148,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,郭成勇,1501049-1,20031003.0,中国 山东省,250.0,山坡,有花有果
e96f2c8a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834140,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,马毓泉,10260,19500408.0,中国 吉林省,,河边小山池,有花无果
e96f376a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834119,维管植物门,菊目,菊科,蟹甲草属,Parasenecio roborowskii (Maxim.) Y.L.Chen,蛛毛蟹甲草,陈艺林,20090206.0,孙学刚等,06198,20060803.0,中国 甘肃省,2562.0,,有花无果
e96f2c00,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834142,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla chinensis Ser.,委陵菜,谷粹芝,20081100.0,,8529,19750730.0,中国 四川省,2400.0,,有花无果
e96f34ba,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834125,维管植物门,菊目,菊科,金光菊属,Rudbeckia laciniata Linn.,金光菊,陈艺林,20090206.0,刘正宇,14376,19930923.0,中国 重庆市,650.0,栽培,有花无果
e96f33a1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834128,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090206.0,"汤宗孝,田效文,孙庆国",645,19820806.0,中国 四川省,3900.0,高山草甸草场山坡,有花有果
e96f3286,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834129,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090206.0,李谱雄,10031,19570720.0,中国 四川省,3500.0,草地,有花有果
e96f3655,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834122,维管植物门,菊目,菊科,金光菊属,Rudbeckia laciniata Linn.,金光菊,陈艺林,20090206.0,刘正宇,14376,19930923.0,中国 重庆市,650.0,栽培,有花无果
e96f36de,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834121,维管植物门,菊目,菊科,蟹甲草属,Parasenecio roborowskii (Maxim.) Y.L.Chen,蛛毛蟹甲草,陈艺林,20090206.0,孙学刚等,20010302,20010815.0,中国 甘肃省,2500.0,沟谷灌丛林缘路边,有花无果
e96f3544,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834123,维管植物门,菊目,菊科,金光菊属,Rudbeckia hirta Linn.,黑心金光菊,陈艺林,20090206.0,刘正宇,17534,19960617.0,中国 重庆市,630.0,栽培,有花无果
